id,english_name,spanish_name,category,subtype,role_in_story,logline_usage,dramatic_function,arc_phase_affinity,scene_type_affinity,primary_genres,secondary_genres,tone_seriousness,tone_darkness,tone_stylization,humor_presence,emotional_core,moral_axis,character_change_potential,narrative_scale,conflict_type,stakes_level,default_periods,default_settings,period_flexibility,worldbuilding_requirement,sensitivity_tags,rating_floor,hays_code_relevant,professional_notes,examples_reference,script_usage_notes,production_implications,source,curation_status,tags_engine,priority_for_generation,version
WARRIOR,Warrior,Guerrero,PROTAGONIST,heroic_archetype,protagonist;"supporting","Un combatiente vive su vida definida por el conflicto armado y sus códigos.","Vehículo para historias épicas, fantasía y relatos históricos centrados en combate.",setup;first_plot_point;midpoint;climax,action_setpiece;confrontation,FANTASY;WAR;ACTION,HISTORICAL,4,4,heightened_stylized,none,"fear;honor","duty_vs_desire;justice_vs_injustice",major,community;national;global,warfare,5,ancient;middle_ages;fantasy,ANCIENT_GREECE;ANCIENT_ROME;MIDDLE_AGES;FANTASY_KINGDOM,medium,high,"war","R",true,"Elemento central en fantasía épica y relatos históricos bélicos.","","Definir su pertenencia a códigos concretos (tribu, reino, ejército) y sus conflictos internos.","Alto uso de coreografías de combate, vestuario y escenarios; presupuesto alto.",script_theory_extended,validated,"warrior;epic;fantasy",0.8,1
WAR_VETERAN,War Veteran,Veterano de guerra,PROTAGONIST,tragic_hero,protagonist;"supporting","Un excombatiente lidia con las secuelas psicológicas y sociales de la guerra.","Explorar trauma, readaptación a la vida civil y memoria del conflicto.",setup;midpoint;second_plot_point;climax,Intimate_dialogue;confrontation,DRAMA;WAR,THRILLER,4,4,naturalistic,none,"guilt;fear","hope_vs_despair;self_vs_community",major,personal;community,internal;social,4,20th_century;contemporary,SURVIVING_IN_WARTIME;WW2_EUROPE,high,low,"war","R",true,"Muy adecuado para dramas serios; requiere tratamiento cuidadoso de salud mental y memoria histórica.","","Evitar simplificar el trauma; trabajar con detalle en su reintegración social.","Presupuesto bajo-medio; centrado en interpretación y algunos flashbacks.",script_theory_extended,validated,"veteran;ptsd;war_drama",0.8,1
WAR_WIDOW,War Widow,Viuda de guerra,PROTAGONIST,tragic_hero,protagonist;"supporting","Una persona que ha perdido a su pareja en la guerra debe rehacer su vida.","Aportar perspectiva civil sobre el conflicto bélico; tratar temas de duelo y resiliencia.",setup;midpoint;climax,Intimate_dialogue;family_scene,DRAMA,HISTORICAL,4,3,naturalistic,none,"grief;hope","self_vs_community",major,personal;family,internal;social,3,20th_century;contemporary,SURVIVING_IN_WARTIME;WW2_EUROPE,high,low,"war","PG-13",true,"Elemento fuerte en dramas de posguerra; ofrece mirada no combatiente del conflicto.","","Mostrar redes de apoyo y obstáculos sociales para recuperar la vida.","Presupuesto bajo; centrado en reparto y localizaciones cotidianas.",script_theory_extended,validated,"widow;war;grief",0.7,1
WAYWARD_SOUL,Wayward Soul,Alma errante,PROTAGONIST,character_type,protagonist,"Un personaje sin rumbo claro busca sentido en una vida caótica.","Ideal para cine independiente, road movies y dramas de búsqueda personal.",setup;midpoint;climax,Intimate_dialogue;montage,DRAMA,DRAMEDY,4,3,naturalistic,light,"apathy;hope","self_vs_community",major,personal,internal;social,3,20th_century;contemporary,MODERN_EUROPEAN_CITY;ROAD_MOVIE_SETTINGS,high,low,"","PG-13",false,"Buen recurso para historias contemplativas y centradas en personaje.","","Evitar falta total de objetivo; dar pequeños hitos que estructuren la búsqueda.",Presupuesto bajo-medio; posible uso de road trip y localizaciones variadas.,script_theory_extended,validated,"drifter;road_movie;search_for_meaning",0.7,1
WHITE_COLLAR,White Collar,Profesional urbano,PROTAGONIST,professional_lead,protagonist,"Un ejecutivo o profesional urbano se enfrenta a crisis moral o personal ligada a su trabajo.","Tratar temas de éxito, vacío, corrupción corporativa y vida urbana.",setup;first_plot_point;midpoint;climax,Intimate_dialogue;confrontation,DRAMA,THRILLER,4,3,naturalistic,none,"anxiety;pride","honesty_vs_corruption;self_vs_community",major,personal;social;institutional,3,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,low,"","PG-13",false,"Protagonista típico de dramas corporativos y thrillers financieros.","","Concretar claramente la estructura que se cuestiona (empresa, banco, administración) para dar peso al conflicto.","Presupuesto bajo-medio; decorados de oficina y pocos efectos.",script_theory_extended,validated,"corporate;urban;moral_crisis",0.75,1
WORKING_MAN,Working Man,Trabajador común,PROTAGONIST,heroic_archetype,protagonist,"Un trabajador de a pie se enfrenta a injusticias laborales o crisis personales.","Representar lucha cotidiana y conflictos de clase; ideal para dramas sociales.","setup;first_plot_point;midpoint;climax,Intimate_dialogue;confrontation,DRAMA,HISTORICAL;SOCIAL_DRAMA,4,3,naturalistic,none,"frustration;hope","freedom_vs_oppression;self_vs_community",major,personal;community,internal;social,3,20th_century;contemporary,MODERN_AMERICAN_TOWN;MODERN_EUROPEAN_TOWN,high,low,"","PG-13",false,"Elemento potente para historias obreras y de sindicalismo.","","Mostrar condiciones concretas de trabajo y riesgos para personalizar el conflicto.","Presupuesto bajo; localizaciones industriales y reparto limitado.",script_theory_extended,validated,"worker;class;social_drama",0.8,1
ALIEN,Alien,Extraterrestre,ANTAGONIST,supernatural_force,antagonist,"Una entidad extraterrestre amenaza a humanos o al entorno conocido.","Introducir lo desconocido y generar tensión entre humanidad y 'otro' incomprensible.",inciting_incident;first_plot_point;midpoint;climax,action_setpiece;survival_sequence;revelation,SCIENCE_FICTION;HORROR,THRILLER,4,4,heightened_stylized,none,"fear;curiosity","self_vs_community;freedom_vs_oppression",major,global;cosmic,warfare;supernatural,5,near_future;far_future,SPACE;DYSTOPIAN_FUTURISTIC_CITY,medium,high,"violence","PG-13;R",true,"Antagonista central en sci-fi y horror; exige definición clara de reglas (poderes, límites, motivaciones).","","Decidir si la criatura es metáfora (invasión, virus, colonización) y sostener esa lectura en el guion.","Efectos visuales, maquillaje/animatronics y posibles rodajes en sets específicos; presupuesto medio-alto.",script_theory_extended,validated,"alien;invasion;sci-fi_horror",0.8,1
ANCIENT_EVIL,Ancient Evil,Mal ancestral,ANTAGONIST,supernatural_force,antagonist,"Una fuerza primordial y sin rostro despierta o se manifiesta para destruir o corromper.","Funcionar como amenaza absoluta que supera la escala humana; ideal para horror y fantasía épica.",inciting_incident;midpoint;climax,supernatural_event;confrontation;ritual_sequence,HORROR;FANTASY,THRILLER,5,5,heightened_stylized,none,"fear;despair","hope_vs_despair;freedom_vs_oppression",major,global;cosmic,supernatural,5,ancient;fantasy,FANTASY_KINGDOM;ARTHURIAN_LEGENDS,medium,high,"violence","R",true,"Antagonista abstracto; requiere anclaje en personajes concretos para que la amenaza se sienta cercana.","","Definir qué representa simbólicamente (odio, destrucción, corrupción) y cómo se manifiesta parcialmente.",Efectos y diseño de producción cuidando iconografía; presupuesto alto.,script_theory_extended,validated,"ancient_evil;apocalypse;supernatural",0.8,1
BANDIT,Bandit,Bandido,ANTAGONIST,grounded_criminal,antagonist,"Un bandido o salteador de caminos amenaza la seguridad de viajeros o comunidades.","Proporcionar conflicto directo y localizado; útil en aventuras, western y historias históricas.",inciting_incident;first_plot_point;midpoint,action_setpiece;confrontation,ADVENTURE;WESTERN,HISTORICAL,3,3,naturalistic;heightened_stylized,light,"fear;anger","law_vs_crime;justice_vs_injustice",minor;major,community,warfare;social,3,19th_century;historical,WILD_WEST;CARIBBEAN;TROPICAL_ISLAND,medium,medium,"violence","PG-13",true,"Antagonista sencillo de implementar que sirve como disparador de trama o obstáculo recurrente.","","Humanizar o no al bandido según si lo quieres como obstáculo genérico o como rival con arco.","Requiere pocos recursos; apto para producciones de escala media.",script_theory_extended,validated,"bandit;robbery;local_threat",0.7,1
BARBARIAN_TRIBE,Barbarian Tribe,Tribu bárbara,ANTAGONIST,collective_enemy,antagonist,"Una tribu considerada 'bárbara' entra en conflicto con otra civilización o reino.","Encarnar el 'otro' cultural en relatos históricos o de fantasía; obliga a tomar posición ética.",first_plot_point;midpoint;climax,action_setpiece;battle;confrontation,FANTASY;HISTORICAL,WAR,4,4,heightened_stylized,none,"fear;hatred","freedom_vs_oppression;self_vs_community",major,community;national,warfare;social,4,ancient;middle_ages,ANCIENT_ROME;MIDDLE_AGES;FANTASY_KINGDOM,low,high,"war","R",true,"Muy delicado en términos contemporáneos; conviene evitar estereotipos y ofrecer matices culturales.","","Trabajar el punto de vista para no caer en simplificaciones racistas o colonialistas.",Necesita extras, coreografías y diseño de producción de época; presupuesto alto.,script_theory_extended,validated,"tribe;war;culture_clash",0.6,1
CORRUPT_OFFICIAL,Corrupt Official,Funcionario corrupto,ANTAGONIST,institutional_enemy,antagonist,"Un funcionario o cargo público usa su poder para beneficio propio en detrimento de otros.","Generar conflicto institucional y explorar corrupción y abuso de poder.",first_plot_point;midpoint;second_plot_point;climax,confrontation;revelation,DRAMA;THRILLER,POLITICAL_DRAMA,4,3,naturalistic,none,"anger;frustration","honesty_vs_corruption;justice_vs_injustice",major,community;national,institutional;social,3,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,low,"","PG-13",false,"Antagonista muy útil en thrillers políticos y dramas sociales; da cara a sistemas abstractos.","","Mostrar cómo afecta concretamente a personajes corrientes para evitar que el conflicto quede demasiado abstracto.","Presupuesto bajo-medio; decorados de oficina, administración y espacios públicos.",script_theory_extended,validated,"corruption;institution;politics",0.8,1
CRIMINAL_GANG,Criminal Gang,Banda criminal,ANTAGONIST,collective_enemy,antagonist,"Una banda criminal organizada controla territorio, negocios ilícitos o amenaza a protagonistas.","Crear antagonismo colectivo, estructurar rivalidad con 'familias' o grupos de poder.",first_plot_point;midpoint;second_plot_point;climax,action_setpiece;confrontation;thrilling_chase,THRILLER;ACTION,CRIME_DRAMA,4,4,naturalistic;heightened_stylized,light,"fear;anger","law_vs_crime;self_vs_community",major,community;national,warfare;social;institutional,4,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,medium,"violence","R",true,"Antagonista clásico en cine de crimen; permite múltiples escalones jerárquicos y secundarios memorables.","","Definir jerarquía interna (líder, lugartenientes, soldados) para dar claridad a la estructura.","Rodajes urbanos, extras y acción; presupuesto medio-alto.",script_theory_extended,validated,"gang;organized_crime;territory",0.8,1
CRIMINAL_MASTERMIND,Criminal Mastermind,Cerebro criminal,ANTAGONIST,mastermind,antagonist,"Un cerebro criminal dirige operaciones complejas desde las sombras.","Aportar sofisticación al conflicto; estructura heists, conspiraciones y juegos mentales.",first_plot_point;midpoint;second_plot_point;climax,revelation;confrontation;planning_sequence,THRILLER;CRIME_DRAMA,HEIST_MOVIE,4,3,naturalistic;heightened_stylized,none,"pride;greed","honesty_vs_corruption;self_vs_community",major,community;national,institutional;social,4,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,low,"crime","PG-13;R",false,"Antagonista ideal para historias de golpes perfectos y conspiraciones; requiere tramas bien diseñadas.","","Cuidar la lógica interna de los planes y las sorpresas; evitar 'genio' sin explicación creíble.","Requiere muchas localizaciones y montaje elaborado; presupuesto medio-alto.",script_theory_extended,validated,"mastermind;heist;conspiracy",0.85,1
ENEMY_ARMY,Enemy Army,Ejército enemigo,ANTAGONIST,collective_enemy,antagonist,"Un ejército contrario enfrenta a protagonistas o a su nación en guerra abierta.","Escalar el conflicto a nivel nacional o global; soporte para batallas y relatos bélicos.",first_plot_point;midpoint;climax,battle;action_setpiece;montage,WAR;DRAMA,HISTORICAL,4,4,naturalistic;heightened_stylized,none,"fear;patriotism","freedom_vs_oppression;self_vs_community",major,national;global,warfare,5,20th_century,GREAT_WAR;WW2_EUROPE;WW2_PACIFIC;WW2_AFRICA,medium,high,"war","R",true,"Antagonista macro; necesita personajes representativos para evitar que la guerra se vuelva abstracta.","","Definir la perspectiva (soldados, civiles, líderes) y la escala de batalla que puede asumir la producción.","Altísimos requerimientos de extras, FX y logística; presupuesto alto.",script_theory_extended,validated,"army;war;macro_conflict",0.8,1
ENEMY_FROM_THE_PAST,Enemy From The Past,Enemigo del pasado,ANTAGONIST,personal_nemesis,antagonist,"Un enemigo del pasado regresa para ajustar cuentas con el protagonista.","Genera conflicto emocional intenso y permite conectar historia actual con backstory.",first_plot_point;midpoint;second_plot_point;climax,confrontation;revelation,DRAMA;THRILLER,CRIME_DRAMA,4,3,naturalistic,none,"anger;guilt","justice_vs_injustice;self_vs_community",major,personal;community,relational;social,4,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,low,"violence","PG-13;R",false,"Recurso potente para dar profundidad a antagonismo; útil en thrillers y dramas íntimos.","","Mostrar el evento pasado que dio origen al odio y cómo se reinterpretó con el tiempo.","Presupuesto bajo-medio; basado en diálogos y algunos flashbacks.",script_theory_extended,validated,"nemesis;backstory;revenge",0.85,1
EVIL_MONSTER,Evil Monster,Monstruo maligno,ANTAGONIST,monster,antagonist,"Una criatura monstruosa encarna el peligro físico y psicológico.","Generar miedo directo y placer de horror; útil en terror, fantasía y ciencia ficción.",inciting_incident;midpoint;climax,survival_sequence;confrontation;revelation,HORROR;FANTASY,THRILLER,5,5,heightened_stylized,none,"fear;revulsion","self_vs_community",major,community;global,supernatural;warfare,5,ancient;fantasy;near_future,FANTASY_KINGDOM;ANCIENT_EGYPT;SPACE,medium,high,"violence","R",true,"Antagonista muy visual; requiere diseño distintivo de criatura y reglas claras de amenaza.","","Dosificar apariciones y mostrar consecuencias para maximizar impacto y evitar desgaste.","Efectos prácticos/CGI, maquillaje, sonido cuidado; presupuesto medio-alto.",script_theory_extended,validated,"monster;creature_feature;horror",0.8,1
